@relation 'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45'

@attribute onset_b numeric
@attribute dur_b numeric
@attribute string numeric
@attribute pitch numeric
@attribute vel numeric
@attribute onset_s numeric
@attribute dur_s numeric
@attribute measure numeric
@attribute pre_dur_b numeric
@attribute pre_dur_s numeric
@attribute nxt_dur_b numeric
@attribute nxt_dur_s numeric
@attribute pre_ionset_s numeric
@attribute nxt_ionset_s numeric
@attribute onset_b_mod numeric
@attribute pitch_mod numeric
@attribute n_simult numeric
@attribute prev_int numeric
@attribute next_int numeric
@attribute keyFifths numeric
@attribute note2key numeric
@attribute chord {A7,B5,B7,B9,Bb7,C6,C7,D7,E,E7,Eb6,Eb7,F7,G,G6,G7,Am}
@attribute chord_id numeric
@attribute chord_type {5,6,7,9,mayor,m}
@attribute note2chord numeric
@attribute isChordN {n,y}
@attribute mtr {s,ss,w,ww}
@attribute nar1 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar2 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar3 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute tempo numeric
@attribute phrase {f,i,m}
@attribute energy_rat numeric

@data
50,0.497917,4,72,80,42.85715,0.426786,13,0.997917,0.855357,0.497917,0.426786,-0.857143,0,2,0,0,2,-3,1,7,F7,5,7,5,n,ww,IP,IP,IP,70,i,1.085534
50,0.497917,3,69,80,42.85715,0.426786,13,0.497917,0.426786,0.497917,0.426786,0,0.428572,2,9,0,3,2,1,2,F7,5,7,4,y,ww,IP,IP,IP,70,m,1.085534
50.5,0.497917,7,71,80,43.285722,0.426786,13,0.497917,0.426786,0.497917,0.426786,-0.428572,0,2.5,11,0,-2,-4,1,4,F7,5,7,6,n,ww,IP,IP,IP,70,m,1.085534
50.5,0.497917,2,67,80,43.285722,0.426786,13,0.497917,0.426786,0.497917,0.426786,0,0.428572,2.5,7,0,4,2,1,0,F7,5,7,2,n,ww,IP,IP,IP,70,m,1.123034
51,0.497917,6,69,80,43.714293,0.426786,13,0.497917,0.426786,0.497917,0.426786,-0.428572,0,3,9,0,-2,-4,1,2,F7,5,7,4,y,ww,IP,IP,VP,70,m,1.135534
51,0.497917,6,65,80,43.714293,0.426786,13,0.497917,0.426786,0.497917,0.426786,0,0.428572,3,5,0,4,2,1,2,F7,5,7,0,y,ww,IP,VP,VR,70,m,1.310534
51.5,0.497917,5,67,80,44.142865,0.426786,13,0.497917,0.426786,0.497917,0.426786,-0.428572,0,3.5,7,0,-2,-4,1,0,B7,11,7,4,y,ww,VP,VR,IR,70,m,0.998034
51.5,0.497917,4,63,80,44.142865,0.426786,13,0.497917,0.426786,0.997917,0.855357,0,0.428572,3.5,3,0,4,-16,1,4,B7,11,7,8,n,ww,VR,IR,P,70,m,1.110534
52,0.997917,3,47,80,44.571436,0.855357,14,0.497917,0.426786,0.997917,0.855357,-0.428572,0,0,11,3,16,10,1,4,B7,11,7,0,y,ww,IR,P,P,70,m,1.160534
52,0.997917,6,57,80,44.571436,0.855357,14,0.997917,0.855357,0.997917,0.855357,0,0,0,9,3,-10,5,1,2,B7,11,7,2,n,ww,P,P,SB,70,m,0.910534
52,0.997917,3,62,80,44.571436,0.855357,14,0.997917,0.855357,0.997917,0.855357,0,0,0,2,3,-5,4,1,5,B7,11,7,9,n,ww,P,SB,VR,70,m,0.973034
52,0.997917,2,66,80,44.571436,0.855357,14,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,6,3,-4,3,1,1,B7,11,7,5,n,ww,SB,VR,IR,70,m,0.960534
53,0.997917,2,69,80,45.428579,0.855357,14,0.997917,0.855357,0.997917,0.855357,-0.857143,0.857143,1,9,0,-3,-23,1,2,B7,11,7,2,n,ww,VR,IR,P,70,f,0.960534
54,0.997917,3,46,80,46.285722,0.855357,14,0.997917,0.855357,0.997917,0.855357,-0.857143,0,2,10,3,23,10,1,3,Eb7,4,7,6,n,ww,IR,P,IP,70,i,1.098034
54,0.997917,5,56,80,46.285722,0.855357,14,0.997917,0.855357,0.997917,0.855357,0,0,2,8,3,-10,5,1,1,Eb7,4,7,4,y,ww,P,IP,VP,70,m,0.935534
54,0.997917,4,61,80,46.285722,0.855357,14,0.997917,0.855357,0.997917,0.855357,0,0,2,1,3,-5,4,1,6,Eb7,4,7,3,n,ww,IP,VP,VR,70,m,0.960534
54,0.997917,3,65,80,46.285722,0.855357,14,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,5,3,-4,-2,1,2,Eb7,4,7,1,n,ww,VP,VR,IR,70,m,0.973034
55,0.997917,2,63,80,47.142865,0.855357,14,0.997917,0.855357,1.997917,1.7125,-0.857143,0.857143,3,3,0,2,-18,1,4,Eb7,4,7,1,n,ww,VR,IR,P,70,f,0.973034
56,1.997917,6,45,80,48.000008,1.7125,15,0.997917,0.855357,1.997917,1.7125,-0.857143,0,0,9,3,18,10,1,2,A7,9,7,0,y,ww,IR,P,SB,70,i,1.035534
56,1.997917,4,55,80,48.000008,1.7125,15,1.997917,1.7125,1.997917,1.7125,0,0,0,7,3,-10,5,1,0,A7,9,7,2,n,ww,P,SB,VR,70,m,0.985534
56,1.997917,3,60,80,48.000008,1.7125,15,1.997917,1.7125,1.997917,1.7125,0,0,0,0,3,-5,2,1,7,A7,9,7,9,n,ww,SB,VR,SA,70,m,0.985534
56,1.997917,2,62,80,48.000008,1.7125,15,1.997917,1.7125,1.997917,1.7125,0,1.714286,0,2,3,-2,-12,1,5,A7,9,7,7,y,ww,VR,SA,IR,70,f,0.923034
58,1.997917,6,50,80,49.714294,1.7125,15,1.997917,1.7125,1.997917,1.7125,-1.714286,0,2,2,3,12,10,1,5,D7,2,7,0,y,ww,SA,IR,SB,70,i,1.023034
58,1.997917,2,60,80,49.714294,1.7125,15,1.997917,1.7125,1.997917,1.7125,0,0,2,0,3,-10,6,1,7,D7,2,7,2,n,ww,IR,SB,VR,70,m,0.923034
58,1.997917,4,66,80,49.714294,1.7125,15,1.997917,1.7125,1.997917,1.7125,0,0,2,6,3,-6,5,1,1,D7,2,7,4,y,ww,SB,VR,SA,70,m,0.885534
58,1.997917,3,71,80,49.714294,1.7125,15,1.997917,1.7125,1.997917,1.7125,0,1.714286,2,11,3,-5,-24,1,4,D7,2,7,9,n,ww,VR,SA,IR,70,f,0.923034
60,1.997917,4,47,80,51.42858,1.7125,16,1.997917,1.7125,1.997917,1.7125,-1.714286,0,0,11,3,24,8,1,4,G6,7,6,4,y,ww,SA,IR,SB,70,i,0.898034
60,1.997917,3,55,80,51.42858,1.7125,16,1.997917,1.7125,1.997917,1.7125,0,0,0,7,3,-8,7,1,0,G6,7,6,0,y,ww,IR,SB,VR,70,m,0.973034
60,1.997917,4,62,80,51.42858,1.7125,16,1.997917,1.7125,1.997917,1.7125,0,0,0,2,3,-7,5,1,5,G6,7,6,5,n,ww,SB,VR,SA,70,m,0.923034
60,1.997917,3,67,80,51.42858,1.7125,16,1.997917,1.7125,1.997917,1.7125,0,1.714286,0,7,3,-5,-21,1,0,G6,7,6,0,y,ww,VR,SA,IR,70,f,0.923034
62,1.997917,4,46,80,53.142866,1.7125,16,1.997917,1.7125,1.997917,1.7125,-1.714286,0,2,10,3,21,10,1,3,Bb7,11,7,1,n,ww,SA,IR,SB,70,i,0.923034
62,1.997917,7,56,80,53.142866,1.7125,16,1.997917,1.7125,1.997917,1.7125,0,0,2,8,3,-10,6,1,1,Bb7,11,7,3,n,ww,IR,SB,VR,70,m,1.260534
62,1.997917,5,62,80,53.142866,1.7125,16,1.997917,1.7125,1.997917,1.7125,0,0,2,2,3,-6,5,1,5,Bb7,11,7,9,n,ww,SB,VR,IR,70,m,1.060534
62,1.997917,4,67,80,53.142866,1.7125,16,1.997917,1.7125,1.997917,1.7125,0,1.714286,2,7,3,-5,-15,1,0,Bb7,11,7,4,y,ww,VR,IR,P,70,f,0.873034
64,1.997917,3,52,80,54.857152,1.7125,17,1.997917,1.7125,1.497917,1.283929,-1.714286,0.428571,0,4,3,15,6,1,3,Eb6,4,6,0,y,ww,IR,P,IP,70,i,0.923034
64.5,1.497917,7,58,80,55.285724,1.283929,17,1.997917,1.7125,1.497917,1.283929,-0.428571,0,0.5,10,3,-6,4,1,3,Eb6,4,6,6,n,ww,P,IP,IP,70,m,1.110534
64.5,1.497917,2,62,80,55.285724,1.283929,17,1.497917,1.283929,1.497917,1.283929,0,0,0.5,2,3,-4,5,1,5,Eb6,4,6,2,n,ww,IP,IP,IP,70,m,1.223034
64.5,1.497917,5,67,80,55.285724,1.283929,17,1.497917,1.283929,0.997917,0.855357,0,1.285715,0.5,7,3,-5,-5,1,0,Eb6,4,6,3,n,ww,IP,IP,IP,70,f,1.110534
66,0.997917,4,62,80,56.571438,0.855357,17,1.497917,1.283929,0.997917,0.855357,-1.285715,0,2,2,1,5,3,1,5,C7,0,7,2,n,ww,IP,IP,VP,70,i,1.010534
66,0.997917,3,65,80,56.571438,0.855357,17,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,5,1,-3,-5,1,2,C7,0,7,5,n,ww,IP,VP,VR,70,f,0.960534
67,0.997917,7,60,80,57.428581,0.855357,17,0.997917,0.855357,0.997917,0.855357,-0.857143,0,3,0,1,5,3,1,7,F7,5,7,5,n,ww,VP,VR,R,70,i,0.910534
67,0.997917,6,63,80,57.428581,0.855357,17,0.997917,0.855357,0.997917,0.855357,0,0.857143,3,3,1,-3,9,1,4,F7,5,7,2,n,ww,VR,R,VP,70,f,0.898034
68,0.997917,3,72,80,58.285724,0.855357,18,0.997917,0.855357,1.997917,1.7125,-0.857143,0,0,0,4,-9,-19,1,7,F7,5,7,5,n,ww,R,VP,IR,70,i,0.923034
68,1.997917,4,53,80,58.285724,1.7125,18,0.997917,0.855357,1.997917,1.7125,0,0,0,5,5,19,3,1,2,F7,5,7,0,y,ww,VP,IR,P,70,m,1.073034
68,1.997917,7,56,80,58.285724,1.7125,18,1.997917,1.7125,1.997917,1.7125,0,0,0,8,5,-3,7,1,1,F7,5,7,3,n,ww,IR,P,SB,70,m,0.910534
68,1.997917,3,63,80,58.285724,1.7125,18,1.997917,1.7125,1.997917,1.7125,0,0,0,3,5,-7,4,1,4,F7,5,7,2,n,ww,P,SB,VR,70,m,0.910534
68,1.997917,5,67,80,58.285724,1.7125,18,1.997917,1.7125,0.997917,0.855357,0,0.857143,0,7,5,-4,5,1,0,F7,5,7,2,n,ww,SB,VR,IR,70,m,1.060534
69,0.997917,5,72,80,59.142867,0.855357,18,1.997917,1.7125,1.497917,1.283929,-0.857143,0.857143,1,0,4,-5,-16,1,7,Bb7,11,7,11,n,ww,VR,IR,P,70,m,1.060534
70,1.497917,4,56,80,60.00001,1.283929,18,0.997917,0.855357,1.497917,1.283929,-0.857143,0,2,8,3,16,6,1,1,Bb7,11,7,3,n,ww,IR,P,P,70,m,1.023034
70,1.497917,3,62,80,60.00001,1.283929,18,1.497917,1.283929,1.497917,1.283929,0,0,2,2,3,-6,5,1,5,Bb7,11,7,9,n,ww,P,P,P,70,m,0.898034
70,1.497917,2,67,80,60.00001,1.283929,18,1.497917,1.283929,1.497917,1.283929,0,0,2,7,3,-5,3,1,0,Bb7,11,7,4,y,ww,P,P,SB,70,m,0.998034
70,1.497917,6,70,80,60.00001,1.283929,18,1.497917,1.283929,0.497917,0.426786,0,1.285715,2,10,3,-3,2,1,3,Bb7,11,7,1,n,ww,P,SB,R,70,f,0.923034
71.5,0.497917,4,72,80,61.285725,0.426786,18,1.497917,1.283929,0.664583,0.569643,-1.285715,0.428572,3.5,0,0,-2,2,1,7,G7,7,7,7,y,ww,SB,R,P,70,i,0.998034
72,0.664583,5,74,80,61.714296,0.569643,19,0.497917,0.426786,1.997917,1.7125,-0.428572,0,0,2,4,-2,-19,1,5,G7,7,7,5,n,ww,R,P,VP,70,m,0.998034
72,1.997917,7,55,80,61.714296,1.7125,19,0.664583,0.569643,1.997917,1.7125,0,0,0,7,6,19,5,1,0,G7,7,7,0,y,ww,P,VP,IR,70,m,0.960534
72,1.997917,3,60,80,61.714296,1.7125,19,1.997917,1.7125,1.997917,1.7125,0,0,0,0,6,-5,5,1,7,G7,7,7,7,y,ww,VP,IR,IP,70,m,0.960534
72,1.997917,5,65,80,61.714296,1.7125,19,1.997917,1.7125,1.997917,1.7125,0,0,0,5,6,-5,6,1,2,G7,7,7,2,n,ww,IR,IP,VP,70,m,0.960534
72,1.997917,7,71,80,61.714296,1.7125,19,1.997917,1.7125,0.664583,0.569643,0,0.571429,0,11,6,-6,4,1,4,G7,7,7,4,y,ww,IP,VP,VR,70,m,1.348034
72.666667,0.664583,3,75,80,62.285725,0.569643,19,1.997917,1.7125,0.664583,0.569643,-0.571429,0.571429,0.666667,3,4,-4,-1,1,4,C7,0,7,3,n,ww,VP,VR,IR,70,m,1.348034
73.333333,0.664583,2,74,80,62.857153,0.569643,19,0.664583,0.569643,0.997917,0.855357,-0.571429,0.571429,1.333333,2,4,1,-17,1,5,C7,0,7,2,n,ww,VR,IR,P,70,f,1.348034
74,0.997917,6,57,80,63.428582,0.855357,19,0.664583,0.569643,0.997917,0.855357,-0.571429,0,2,9,3,17,7,1,2,B9,11,9,2,y,ww,IR,P,SB,70,i,0.973034
74,0.997917,4,64,80,63.428582,0.855357,19,0.997917,0.855357,0.997917,0.855357,0,0,2,4,3,-7,4,1,3,B9,11,9,7,y,ww,P,SB,VR,70,m,0.948034
74,0.997917,5,68,80,63.428582,0.855357,19,0.997917,0.855357,0.997917,0.855357,0,0,2,8,3,-4,5,1,1,B9,11,9,3,n,ww,SB,VR,IR,70,m,0.948034
74,0.997917,6,73,80,63.428582,0.855357,19,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,1,3,-5,-16,1,6,B9,11,9,10,y,ww,VR,IR,P,70,f,0.948034
75,0.997917,5,57,80,64.285725,0.855357,19,0.997917,0.855357,0.997917,0.855357,-0.857143,0,3,9,3,16,6,1,2,F7,5,7,4,y,ww,IR,P,SB,70,i,0.948034
75,0.997917,4,63,80,64.285725,0.855357,19,0.997917,0.855357,0.997917,0.855357,0,0,3,3,3,-6,5,1,4,F7,5,7,2,n,ww,P,SB,VR,70,m,0.985534
75,0.997917,2,68,80,64.285725,0.855357,19,0.997917,0.855357,0.997917,0.855357,0,0,3,8,3,-5,3,1,1,F7,5,7,3,n,ww,SB,VR,IR,70,m,0.985534
75,0.997917,3,71,80,64.285725,0.855357,19,0.997917,0.855357,0.997917,0.855357,0,0.857143,3,11,3,-3,-18,1,4,F7,5,7,6,n,ww,VR,IR,VP,70,f,1.010534
76,0.997917,3,53,80,65.142868,0.855357,20,0.997917,0.855357,0.997917,0.855357,-0.857143,0,0,5,3,18,7,1,2,F7,5,7,0,y,ww,IR,VP,R,70,i,0.910534
76,0.997917,3,60,80,65.142868,0.855357,20,0.997917,0.855357,0.997917,0.855357,0,0,0,0,3,-7,3,1,7,F7,5,7,5,n,ww,VP,R,VP,70,m,0.910534
76,0.997917,4,63,80,65.142868,0.855357,20,0.997917,0.855357,0.997917,0.855357,0,0,0,3,3,-3,7,1,4,F7,5,7,2,n,ww,R,VP,VR,70,m,0.948034
76,0.997917,5,70,80,65.142868,0.855357,20,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,10,3,-7,-2,1,3,F7,5,7,5,n,ww,VP,VR,IR,70,m,0.973034
77,0.997917,4,68,80,66.000011,0.855357,20,0.997917,0.855357,1.997917,1.7125,-0.857143,0.857143,1,8,0,2,-18,1,1,Bb7,11,7,3,n,ww,VR,IR,P,70,f,0.923034
78,1.997917,3,50,80,66.857154,1.7125,20,0.997917,0.855357,1.997917,1.7125,-0.857143,0,2,2,3,18,6,1,5,Bb7,11,7,9,n,ww,IR,P,SB,70,i,0.960534
78,1.997917,2,56,80,66.857154,1.7125,20,1.997917,1.7125,1.997917,1.7125,0,0,2,8,3,-6,4,1,1,Bb7,11,7,3,n,ww,P,SB,VR,70,m,0.898034
78,1.997917,4,60,80,66.857154,1.7125,20,1.997917,1.7125,1.997917,1.7125,0,0,2,0,3,-4,5,1,7,Bb7,11,7,11,n,ww,SB,VR,IR,70,m,1.035534
78,1.997917,2,65,80,66.857154,1.7125,20,1.997917,1.7125,1.497917,1.283929,0,2.142858,2,5,3,-5,-14,1,2,Bb7,11,7,6,n,ww,VR,IR,P,70,f,1.010534
80.5,1.497917,4,51,80,69.000012,1.283929,21,1.997917,1.7125,1.497917,1.283929,-2.142858,0,0.5,3,3,14,7,1,4,C7,0,7,3,n,ww,IR,P,IP,70,i,1.123034
80.5,1.497917,3,58,80,69.000012,1.283929,21,1.497917,1.283929,1.497917,1.283929,0,0,0.5,10,3,-7,4,1,3,C7,0,7,10,y,ww,P,IP,IP,70,m,0.985534
80.5,1.497917,2,62,80,69.000012,1.283929,21,1.497917,1.283929,1.497917,1.283929,0,0,0.5,2,3,-4,5,1,5,C7,0,7,2,n,ww,IP,IP,IP,70,m,0.985534
80.5,1.497917,4,67,80,69.000012,1.283929,21,1.497917,1.283929,0.997917,0.855357,0,1.285714,0.5,7,3,-5,-5,1,0,C7,0,7,7,y,ww,IP,IP,IP,70,f,1.023034
82,0.997917,5,62,80,70.285726,0.855357,21,1.497917,1.283929,0.997917,0.855357,-1.285714,0,2,2,1,5,3,1,5,C7,0,7,2,n,ww,IP,IP,SB,70,i,0.948034
82,0.997917,4,65,80,70.285726,0.855357,21,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,5,1,-3,-5,1,2,C7,0,7,5,n,ww,IP,SB,R,70,f,0.948034
83,0.997917,2,60,80,71.142869,0.855357,21,0.997917,0.855357,0.997917,0.855357,-0.857143,0,3,0,1,5,3,1,7,G6,7,6,7,y,ww,SB,R,P,70,i,0.985534
83,0.997917,6,63,80,71.142869,0.855357,21,0.997917,0.855357,0.997917,0.855357,0,0.857143,3,3,1,-3,-8,1,4,G6,7,6,4,y,ww,R,P,P,70,f,0.985534
84,0.997917,5,55,80,72.000012,0.855357,22,0.997917,0.855357,0.997917,0.855357,-0.857143,0,0,7,3,8,3,1,0,G6,7,6,0,y,ww,P,P,SB,70,i,0.898034
84,0.997917,4,58,80,72.000012,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,0,10,3,-3,4,1,3,G6,7,6,3,n,ww,P,SB,R,70,m,1.023034
84,0.997917,3,62,80,72.000012,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,0,2,3,-4,5,1,5,G6,7,6,5,n,ww,SB,R,P,70,m,0.935534
84,0.997917,2,67,80,72.000012,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,7,3,-5,-13,1,0,G6,7,6,0,y,ww,R,P,VP,70,f,1.073034
85,0.997917,6,54,80,72.857155,0.855357,22,0.997917,0.855357,0.997917,0.855357,-0.857143,0,1,6,3,13,4,1,1,G6,7,6,1,n,ww,P,VP,VR,70,i,0.898034
85,0.997917,2,58,80,72.857155,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,1,10,3,-4,4,1,3,G6,7,6,3,n,ww,VP,VR,R,70,m,1.073034
85,0.997917,4,62,80,72.857155,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,1,2,3,-4,7,1,5,G6,7,6,5,n,ww,VR,R,P,70,m,1.085534
85,0.997917,5,69,80,72.857155,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0.857143,1,9,3,-7,-16,1,2,G6,7,6,2,n,ww,R,P,VP,70,f,1.085534
86,0.997917,7,53,80,73.714298,0.855357,22,0.997917,0.855357,0.997917,0.855357,-0.857143,0,2,5,3,16,5,1,2,G6,7,6,2,n,ww,P,VP,VR,70,i,1.035534
86,0.997917,2,58,80,73.714298,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,2,10,3,-5,4,1,3,G6,7,6,3,n,ww,VP,VR,VR,70,m,1.298034
86,0.997917,5,62,80,73.714298,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,2,2,3,-4,8,1,5,G6,7,6,5,n,ww,VR,VR,IR,70,m,1.298034
86,0.997917,4,70,80,73.714298,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,10,3,-8,-18,1,3,G6,7,6,3,n,ww,VR,IR,P,70,f,1.173034
87,0.997917,6,52,80,74.571441,0.855357,22,0.997917,0.855357,0.997917,0.855357,-0.857143,0,3,4,3,18,10,1,3,A7,9,7,5,n,ww,IR,P,SB,70,i,1.198034
87,0.997917,3,62,80,74.571441,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,3,2,3,-10,5,1,5,A7,9,7,7,y,ww,P,SB,VR,70,m,1.160534
87,0.997917,2,67,80,74.571441,0.855357,22,0.997917,0.855357,0.997917,0.855357,0,0,3,7,3,-5,5,1,0,A7,9,7,2,n,ww,SB,VR,IR,70,m,1.135534
87,0.997917,3,72,80,74.571441,0.855357,22,0.997917,0.855357,1.997917,1.7125,0,0.857143,3,0,3,-5,-15,1,7,A7,9,7,9,n,ww,VR,IR,VP,70,f,1.098034
88,1.997917,2,57,80,75.428584,1.7125,23,0.997917,0.855357,1.997917,1.7125,-0.857143,0,0,9,3,15,7,1,2,A7,9,7,0,y,ww,IR,VP,VR,70,i,1.035534
88,1.997917,4,64,80,75.428584,1.7125,23,1.997917,1.7125,1.997917,1.7125,0,0,0,4,3,-7,3,1,3,A7,9,7,5,n,ww,VP,VR,VR,70,m,0.973034
88,1.997917,5,67,80,75.428584,1.7125,23,1.997917,1.7125,1.997917,1.7125,0,0,0,7,3,-3,7,1,0,A7,9,7,2,n,ww,VR,VR,IR,70,m,0.973034
88,1.997917,2,74,80,75.428584,1.7125,23,1.997917,1.7125,0.997917,0.855357,0,1.714286,0,2,3,-7,-14,1,5,A7,9,7,7,y,ww,VR,IR,P,70,f,0.985534
90,0.997917,3,60,80,77.14287,0.855357,23,1.997917,1.7125,0.997917,0.855357,-1.714286,0,2,0,3,14,6,1,7,D7,2,7,2,n,ww,IR,P,SB,70,i,0.898034
90,0.997917,4,66,80,77.14287,0.855357,23,0.997917,0.855357,0.997917,0.855357,0,0,2,6,3,-6,5,1,1,D7,2,7,4,y,ww,P,SB,SA,70,m,0.985534
90,0.997917,5,71,80,77.14287,0.855357,23,0.997917,0.855357,0.997917,0.855357,0,0,2,11,3,-5,3,1,4,D7,2,7,9,n,ww,SB,SA,R,70,m,0.898034
90,0.997917,2,74,80,77.14287,0.855357,23,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,2,3,-3,-12,1,5,D7,2,7,0,y,ww,SA,R,VP,70,m,0.898034
91,0.997917,4,62,80,78.000013,0.855357,23,0.997917,0.855357,1.997917,1.7125,-0.857143,0.857143,3,2,0,12,-11,1,5,Eb7,4,7,2,n,ww,R,VP,IR,70,m,0.935534
92,1.997917,6,51,80,78.857156,1.7125,24,0.997917,0.855357,1.997917,1.7125,-0.857143,0,0,3,4,11,4,1,4,Eb7,4,7,1,n,ww,VP,IR,P,70,m,0.960534
92,1.997917,5,55,80,78.857156,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,0,0,7,4,-4,6,1,0,Eb7,4,7,3,n,ww,IR,P,SB,70,m,0.898034
92,1.997917,3,61,80,78.857156,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,0,0,1,4,-6,4,1,6,Eb7,4,7,3,n,ww,P,SB,R,70,m,0.935534
92,1.997917,5,65,80,78.857156,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,0,0,5,4,-4,5,1,2,Eb7,4,7,1,n,ww,SB,R,VP,70,m,0.885534
92,1.997917,4,70,80,78.857156,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,1.714286,0,10,4,-5,-20,1,3,Eb7,4,7,6,n,ww,R,VP,IR,70,f,0.948034
94,1.997917,3,50,80,80.571442,1.7125,24,1.997917,1.7125,1.997917,1.7125,-1.714286,0,2,2,4,20,4,1,5,G,7,mayor,5,n,ww,VP,IR,VP,70,i,0.898034
94,1.997917,6,54,80,80.571442,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,0,2,6,4,-4,6,1,1,G,7,mayor,1,n,ww,IR,VP,VR,70,m,0.898034
94,1.997917,4,60,80,80.571442,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,0,2,0,4,-6,4,1,7,G,7,mayor,7,n,ww,VP,VR,VR,70,m,0.935534
94,1.997917,3,64,80,80.571442,1.7125,24,1.997917,1.7125,1.997917,1.7125,0,0,2,4,4,-4,6,1,3,G,7,mayor,3,n,ww,VR,VR,IR,70,m,0.885534
94,1.997917,3,70,80,80.571442,1.7125,24,1.997917,1.7125,0.997917,0.855357,0,1.714286,2,10,4,-6,-27,1,3,G,7,mayor,3,n,ww,VR,IR,P,70,f,0.923034
96,0.997917,4,43,80,82.285728,0.855357,25,1.997917,1.7125,0.997917,0.855357,-1.714286,0,0,7,3,27,11,1,0,Bb7,11,7,4,y,ww,IR,P,P,70,i,0.985534
96,0.997917,5,54,80,82.285728,0.855357,25,0.997917,0.855357,0.997917,0.855357,0,0,0,6,3,-11,5,1,1,Bb7,11,7,5,n,ww,P,P,SB,70,m,0.948034
96,0.997917,4,59,80,82.285728,0.855357,25,0.997917,0.855357,0.997917,0.855357,0,0,0,11,3,-5,3,1,4,Bb7,11,7,0,y,ww,P,SB,VR,70,m,1.035534
96,0.997917,3,62,80,82.285728,0.855357,25,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,2,3,-3,5,1,5,Bb7,11,7,9,n,ww,SB,VR,SA,70,m,0.923034
97,0.997917,5,67,80,83.142871,0.855357,25,0.997917,0.855357,1.497917,1.283929,-0.857143,0.857143,1,7,0,-5,-21,1,0,Eb7,4,7,3,n,ww,VR,SA,IR,70,f,0.960534
98,1.497917,2,46,80,84.000014,1.283929,25,0.997917,0.855357,1.497917,1.283929,-0.857143,0,2,10,3,21,9,1,3,A7,9,7,1,n,ww,SA,IR,P,70,i,1.173034
98,1.497917,6,55,80,84.000014,1.283929,25,1.497917,1.283929,1.497917,1.283929,0,0,2,7,3,-9,6,1,0,A7,9,7,2,n,ww,IR,P,SB,70,m,0.910534
98,1.497917,3,61,80,84.000014,1.283929,25,1.497917,1.283929,1.497917,1.283929,0,0,2,1,3,-6,2,1,6,A7,9,7,8,n,ww,P,SB,VR,70,m,1.098034
98,1.497917,4,63,80,84.000014,1.283929,25,1.497917,1.283929,0.497917,0.426786,0,1.285714,2,3,3,-2,1,1,4,A7,9,7,6,n,ww,SB,VR,IR,70,f,0.923034
99.5,0.497917,6,64,80,85.285729,0.426786,25,1.497917,1.283929,0.997917,0.855357,-1.285714,0.428572,3.5,4,0,-1,-19,1,3,A7,9,7,5,n,ww,VR,IR,P,70,i,0.923034
100,0.997917,2,45,80,85.7143,0.855357,26,0.497917,0.426786,0.997917,0.855357,-0.428572,0,0,9,3,19,10,1,2,B7,11,7,2,n,ww,IR,P,P,70,i,1.123034
100,0.997917,5,55,80,85.7143,0.855357,26,0.997917,0.855357,0.997917,0.855357,0,0,0,7,3,-10,5,1,0,B7,11,7,4,y,ww,P,P,SB,70,m,0.898034
100,0.997917,3,60,80,85.7143,0.855357,26,0.997917,0.855357,0.997917,0.855357,0,0,0,0,3,-5,4,1,7,B7,11,7,11,n,ww,P,SB,VR,70,m,0.960534
100,0.997917,4,64,80,85.7143,0.855357,26,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,4,3,-4,5,1,3,B7,11,7,7,y,ww,SB,VR,SA,70,m,1.023034
101,0.997917,2,69,80,86.571443,0.855357,26,0.997917,0.855357,1.497917,1.283929,-0.857143,0.857143,1,9,0,-5,-22,1,2,B7,11,7,2,n,ww,VR,SA,IR,70,f,1.023034
